mesh_points,iterations,probability,threads,seed,disable_display,game_type,execution_time
100,1651715954,0.500000,1,123,1,0,0.000000
100,1651715954,0.500000,1,123,1,1,0.000000
100,1651715954,0.500000,1,37,1,0,0.000000
100,1651715954,0.500000,1,37,1,1,0.000000
100,1651715954,0.600000,1,42,1,0,0.000000
100,1651715954,0.600000,1,42,1,1,0.000000
100,1651715954,0.600000,1,123,1,0,0.000000
100,1651715954,0.600000,1,123,1,1,0.000000
100,1651715954,0.600000,1,37,1,0,0.000000
100,1651715954,0.600000,1,37,1,1,0.000000
100,1651715954,0.700000,1,42,1,0,0.000000
100,1651715954,0.700000,1,42,1,1,0.000000
100,1651715954,0.700000,1,123,1,0,0.000000
100,1651715954,0.700000,1,123,1,1,0.000000
100,1651715954,0.700000,1,37,1,0,0.000000
100,1651715954,0.700000,1,37,1,1,0.000000
100,1651715954,0.800000,1,42,1,0,0.000000
100,1651715954,0.800000,1,42,1,1,0.000000
100,1651715954,0.800000,1,123,1,0,0.000000
100,1651715954,0.800000,1,123,1,1,0.000000
100,1651715954,0.800000,1,37,1,0,0.000000
100,1651715954,0.800000,1,37,1,1,0.000000
100,1651715954,0.900000,1,42,1,0,0.000000
100,1651715954,0.900000,1,42,1,1,0.000000
100,1651715954,0.900000,1,123,1,0,0.000000
100,1651715954,0.900000,1,123,1,1,0.000000
100,1651715954,0.900000,1,37,1,0,0.000000
100,1651715954,0.900000,1,37,1,1,0.000000
100,1651715954,0.000000,1,42,1,0,0.000000
100,1651715954,0.000000,1,42,1,1,0.000000
100,1651715954,0.000000,1,123,1,0,0.000000
100,1651715954,0.000000,1,123,1,1,0.000000
100,1651715954,0.000000,1,37,1,0,0.000000
100,1651715954,0.000000,1,37,1,1,0.000000
100,792358505,0.200000,1,42,1,0,0.000000
100,792358505,0.200000,1,42,1,1,0.000000
100,792358505,0.200000,1,123,1,0,0.000000
100,792358505,0.200000,1,123,1,1,0.000000
100,792358505,0.200000,1,37,1,0,0.000000
100,792358505,0.200000,1,37,1,1,0.000000
100,792358505,0.300000,1,42,1,0,0.000000
100,792358505,0.300000,1,42,1,1,0.000000
100,792358505,0.300000,1,123,1,0,0.000000
100,792358505,0.300000,1,123,1,1,0.000000
100,792358505,0.300000,1,37,1,0,0.000000
100,792358505,0.300000,1,37,1,1,0.000000
100,792358505,0.400000,1,42,1,0,0.000000
100,792358505,0.400000,1,42,1,1,0.000000
100,792358505,0.400000,1,123,1,0,0.000000
100,792358505,0.400000,1,123,1,1,0.000000
100,792358505,0.400000,1,37,1,0,0.000000
100,792358505,0.400000,1,37,1,1,0.000000
100,792358505,0.500000,1,42,1,0,0.000000
100,792358505,0.500000,1,42,1,1,0.000000
100,792358505,0.500000,1,123,1,0,0.000000
100,792358505,0.500000,1,123,1,1,0.000000
100,792358505,0.500000,1,37,1,0,0.000000
100,792358505,0.500000,1,37,1,1,0.000000
100,792358505,0.600000,1,42,1,0,0.000000
100,792358505,0.600000,1,42,1,1,0.000000
100,792358505,0.600000,1,123,1,0,0.000000
100,792358505,0.600000,1,123,1,1,0.000000
100,792358505,0.600000,1,37,1,0,0.000000
100,792358505,0.600000,1,37,1,1,0.000000
100,792358505,0.700000,1,42,1,0,0.000000
100,792358505,0.700000,1,42,1,1,0.000000
100,792358505,0.700000,1,123,1,0,0.000000
100,792358505,0.700000,1,123,1,1,0.000000
100,792358505,0.700000,1,37,1,0,0.000000
100,792358505,0.700000,1,37,1,1,0.000000
100,792358505,0.800000,1,42,1,0,0.000000
100,792358505,0.800000,1,42,1,1,0.000000
100,792358505,0.800000,1,123,1,0,0.000000
100,792358505,0.800000,1,123,1,1,0.000000
100,792358505,0.800000,1,37,1,0,0.000000
100,792358505,0.800000,1,37,1,1,0.000000
100,792358505,0.900000,1,42,1,0,0.000000
100,792358505,0.900000,1,42,1,1,0.000000
100,792358505,0.900000,1,123,1,0,0.000000
100,792358505,0.900000,1,123,1,1,0.000000
100,792358505,0.900000,1,37,1,0,0.000000
100,792358505,0.900000,1,37,1,1,0.000000
100,792358505,0.000000,1,42,1,0,0.000000
100,792358505,0.000000,1,42,1,1,0.000000
100,792358505,0.000000,1,123,1,0,0.000000
100,792358505,0.000000,1,123,1,1,0.000000
100,792358505,0.000000,1,37,1,0,0.000000
100,792358505,0.000000,1,37,1,1,0.000000
100,796029813,0.200000,1,42,1,0,0.000000
100,796029813,0.200000,1,42,1,1,0.000000
100,796029813,0.200000,1,123,1,0,0.000000
100,796029813,0.200000,1,123,1,1,0.000000
100,796029813,0.200000,1,37,1,0,0.000000
100,796029813,0.200000,1,37,1,1,0.000000
100,796029813,0.300000,1,42,1,0,0.000000
100,796029813,0.300000,1,42,1,1,0.000000
100,796029813,0.300000,1,123,1,0,0.000000
100,796029813,0.300000,1,123,1,1,0.000000
100,796029813,0.300000,1,37,1,0,0.000000
100,796029813,0.300000,1,37,1,1,0.000000
100,796029813,0.400000,1,42,1,0,0.000000
100,796029813,0.400000,1,42,1,1,0.000000
100,796029813,0.400000,1,123,1,0,0.000000
100,796029813,0.400000,1,123,1,1,0.000000
100,796029813,0.400000,1,37,1,0,0.000000
100,796029813,0.400000,1,37,1,1,0.000000
100,796029813,0.500000,1,42,1,0,0.000000
100,796029813,0.500000,1,42,1,1,0.000000
100,796029813,0.500000,1,123,1,0,0.000000
100,796029813,0.500000,1,123,1,1,0.000000
100,796029813,0.500000,1,37,1,0,0.000000
100,796029813,0.500000,1,37,1,1,0.000000
100,796029813,0.600000,1,42,1,0,0.000000
100,796029813,0.600000,1,42,1,1,0.000000
100,796029813,0.600000,1,123,1,0,0.000000
100,796029813,0.600000,1,123,1,1,0.000000
100,796029813,0.600000,1,37,1,0,0.000000
100,796029813,0.600000,1,37,1,1,0.000000
100,796029813,0.700000,1,42,1,0,0.000000
100,796029813,0.700000,1,42,1,1,0.000000
100,796029813,0.700000,1,123,1,0,0.000000
100,796029813,0.700000,1,123,1,1,0.000000
100,796029813,0.700000,1,37,1,0,0.000000
100,796029813,0.700000,1,37,1,1,0.000000
100,796029813,0.800000,1,42,1,0,0.000000
100,796029813,0.800000,1,42,1,1,0.000000
100,796029813,0.800000,1,123,1,0,0.000000
100,796029813,0.800000,1,123,1,1,0.000000
100,796029813,0.800000,1,37,1,0,0.000000
100,796029813,0.800000,1,37,1,1,0.000000
100,796029813,0.900000,1,42,1,0,0.000000
100,796029813,0.900000,1,42,1,1,0.000000
100,796029813,0.900000,1,123,1,0,0.000000
100,796029813,0.900000,1,123,1,1,0.000000
100,796029813,0.900000,1,37,1,0,0.000000
100,796029813,0.900000,1,37,1,1,0.000000
100,796029813,0.000000,1,42,1,0,0.000000
100,796029813,0.000000,1,42,1,1,0.000000
100,796029813,0.000000,1,123,1,0,0.000000
100,796029813,0.000000,1,123,1,1,0.000000
100,796029813,0.000000,1,37,1,0,0.000000
100,796029813,0.000000,1,37,1,1,0.000000
100,980314466,0.200000,1,42,1,0,0.000000
100,980314466,0.200000,1,42,1,1,0.000000
100,980314466,0.200000,1,123,1,0,0.000000
100,980314466,0.200000,1,123,1,1,0.000000
100,980314466,0.200000,1,37,1,0,0.000000
100,980314466,0.200000,1,37,1,1,0.000000
100,980314466,0.300000,1,42,1,0,0.000000
100,980314466,0.300000,1,42,1,1,0.000000
100,980314466,0.300000,1,123,1,0,0.000000
100,980314466,0.300000,1,123,1,1,0.000000
100,980314466,0.300000,1,37,1,0,0.000000
100,980314466,0.300000,1,37,1,1,0.000000
100,980314466,0.400000,1,42,1,0,0.000000
100,980314466,0.400000,1,42,1,1,0.000000
100,980314466,0.400000,1,123,1,0,0.000000
100,980314466,0.400000,1,123,1,1,0.000000
100,980314466,0.400000,1,37,1,0,0.000000
100,980314466,0.400000,1,37,1,1,0.000000
100,980314466,0.500000,1,42,1,0,0.000000
100,980314466,0.500000,1,42,1,1,0.000000
100,980314466,0.500000,1,123,1,0,0.000000
100,980314466,0.500000,1,123,1,1,0.000000
100,980314466,0.500000,1,37,1,0,0.000000
100,980314466,0.500000,1,37,1,1,0.000000
100,980314466,0.600000,1,42,1,0,0.000000
100,980314466,0.600000,1,42,1,1,0.000000
100,980314466,0.600000,1,123,1,0,0.000000
100,980314466,0.600000,1,123,1,1,0.000000
100,980314466,0.600000,1,37,1,0,0.000000
100,980314466,0.600000,1,37,1,1,0.000000
100,980314466,0.700000,1,42,1,0,0.000000
100,980314466,0.700000,1,42,1,1,0.000000
100,980314466,0.700000,1,123,1,0,0.000000
100,980314466,0.700000,1,123,1,1,0.000000
100,980314466,0.700000,1,37,1,0,0.000000
100,980314466,0.700000,1,37,1,1,0.000000
100,980314466,0.800000,1,42,1,0,0.000000
100,980314466,0.800000,1,42,1,1,0.000000
100,980314466,0.800000,1,123,1,0,0.000001
100,980314466,0.800000,1,123,1,1,0.000001
100,980314466,0.800000,1,37,1,0,0.000001
100,980314466,0.800000,1,37,1,1,0.000000
100,980314466,0.900000,1,42,1,0,0.000000
100,980314466,0.900000,1,42,1,1,0.000000
100,980314466,0.900000,1,123,1,0,0.000000
100,980314466,0.900000,1,123,1,1,0.000000
100,980314466,0.900000,1,37,1,0,0.000000
100,980314466,0.900000,1,37,1,1,0.000000
100,980314466,0.000000,1,42,1,0,0.000000
100,980314466,0.000000,1,42,1,1,0.000000
100,980314466,0.000000,1,123,1,0,0.000000
100,980314466,0.000000,1,123,1,1,0.000000
100,980314466,0.000000,1,37,1,0,0.000000
100,980314466,0.000000,1,37,1,1,0.000000
100,1768059695,0.200000,1,42,1,0,0.000000
100,1768059695,0.200000,1,42,1,1,0.000000
100,1768059695,0.200000,1,123,1,0,0.000000
100,1768059695,0.200000,1,123,1,1,0.000000
100,1768059695,0.200000,1,37,1,0,0.000000
100,1768059695,0.200000,1,37,1,1,0.000000
100,1768059695,0.300000,1,42,1,0,0.000000
100,1768059695,0.300000,1,42,1,1,0.000000
100,1768059695,0.300000,1,123,1,0,0.000000
100,1768059695,0.300000,1,123,1,1,0.000000
100,1768059695,0.300000,1,37,1,0,0.000000
100,1768059695,0.300000,1,37,1,1,0.000000
100,1768059695,0.400000,1,42,1,0,0.000000
100,1768059695,0.400000,1,42,1,1,0.000000
100,1768059695,0.400000,1,123,1,0,0.000000
100,1768059695,0.400000,1,123,1,1,0.000000
100,1768059695,0.400000,1,37,1,0,0.000000
100,1768059695,0.400000,1,37,1,1,0.000000
100,1768059695,0.500000,1,42,1,0,0.000000
100,1768059695,0.500000,1,42,1,1,0.000000
100,1768059695,0.500000,1,123,1,0,0.000000
100,1768059695,0.500000,1,123,1,1,0.000000
100,1768059695,0.500000,1,37,1,0,0.000000
100,1768059695,0.500000,1,37,1,1,0.000000
100,1768059695,0.600000,1,42,1,0,0.000000
100,1768059695,0.600000,1,42,1,1,0.000000
100,1768059695,0.600000,1,123,1,0,0.000000
100,1768059695,0.600000,1,123,1,1,0.000000
100,1768059695,0.600000,1,37,1,0,0.000000
100,1768059695,0.600000,1,37,1,1,0.000000
100,1768059695,0.700000,1,42,1,0,0.000000
100,1768059695,0.700000,1,42,1,1,0.000000
100,1768059695,0.700000,1,123,1,0,0.000000
100,1768059695,0.700000,1,123,1,1,0.000000
100,1768059695,0.700000,1,37,1,0,0.000000
100,1768059695,0.700000,1,37,1,1,0.000000
100,1768059695,0.800000,1,42,1,0,0.000000
100,1768059695,0.800000,1,42,1,1,0.000000
100,1768059695,0.800000,1,123,1,0,0.000000
100,1768059695,0.800000,1,123,1,1,0.000000
100,1768059695,0.800000,1,37,1,0,0.000000
100,1768059695,0.800000,1,37,1,1,0.000000
100,1768059695,0.900000,1,42,1,0,0.000000
100,1768059695,0.900000,1,42,1,1,0.000000
100,1768059695,0.900000,1,123,1,0,0.000000
100,1768059695,0.900000,1,123,1,1,0.000000
100,1768059695,0.900000,1,37,1,0,0.000000
100,1768059695,0.900000,1,37,1,1,0.000000
100,1768059695,0.000000,1,42,1,0,0.000000
100,1768059695,0.000000,1,42,1,1,0.000000
100,1768059695,0.000000,1,123,1,0,0.000000
100,1768059695,0.000000,1,123,1,1,0.000000
100,1768059695,0.000000,1,37,1,0,0.000000
100,1768059695,0.000000,1,37,1,1,0.000000
100,1647262318,0.200000,1,42,1,0,0.000000
100,1647262318,0.200000,1,42,1,1,0.000000
100,1647262318,0.200000,1,123,1,0,0.000000
100,1647262318,0.200000,1,123,1,1,0.000000
100,1647262318,0.200000,1,37,1,0,0.000000
100,1647262318,0.200000,1,37,1,1,0.000000
100,1647262318,0.300000,1,42,1,0,0.000000
100,1647262318,0.300000,1,42,1,1,0.000000
100,1647262318,0.300000,1,123,1,0,0.000000
100,1647262318,0.300000,1,123,1,1,0.000000
100,1647262318,0.300000,1,37,1,0,0.000000
100,1647262318,0.300000,1,37,1,1,0.000000
100,1647262318,0.400000,1,42,1,0,0.000000
100,1647262318,0.400000,1,42,1,1,0.000000
100,1647262318,0.400000,1,123,1,0,0.000000
100,1647262318,0.400000,1,123,1,1,0.000000
100,1647262318,0.400000,1,37,1,0,0.000000
100,1647262318,0.400000,1,37,1,1,0.000000
100,1647262318,0.500000,1,42,1,0,0.000000
100,1647262318,0.500000,1,42,1,1,0.000000
100,1647262318,0.500000,1,123,1,0,0.000000
100,1647262318,0.500000,1,123,1,1,0.000000
100,1647262318,0.500000,1,37,1,0,0.000000
100,1647262318,0.500000,1,37,1,1,0.000000
100,1647262318,0.600000,1,42,1,0,0.000000
100,1647262318,0.600000,1,42,1,1,0.000000
100,1647262318,0.600000,1,123,1,0,0.000000
100,1647262318,0.600000,1,123,1,1,0.000000
100,1647262318,0.600000,1,37,1,0,0.000000
100,1647262318,0.600000,1,37,1,1,0.000000
100,1647262318,0.700000,1,42,1,0,0.000000
100,1647262318,0.700000,1,42,1,1,0.000000
100,1647262318,0.700000,1,123,1,0,0.000000
100,1647262318,0.700000,1,123,1,1,0.000000
100,1647262318,0.700000,1,37,1,0,0.000000
100,1647262318,0.700000,1,37,1,1,0.000000
100,1647262318,0.800000,1,42,1,0,0.000000
100,1647262318,0.800000,1,42,1,1,0.000000
100,1647262318,0.800000,1,123,1,0,0.000000
100,1647262318,0.800000,1,123,1,1,0.000000
100,1647262318,0.800000,1,37,1,0,0.000000
100,1647262318,0.800000,1,37,1,1,0.000000
100,1647262318,0.900000,1,42,1,0,0.000000
100,1647262318,0.900000,1,42,1,1,0.000000
100,1647262318,0.900000,1,123,1,0,0.000000
100,1647262318,0.900000,1,123,1,1,0.000000
100,1647262318,0.900000,1,37,1,0,0.000000
100,1647262318,0.900000,1,37,1,1,0.000000
100,1647262318,0.000000,1,42,1,0,0.000000
100,1647262318,0.000000,1,42,1,1,0.000000
100,1647262318,0.000000,1,123,1,0,0.000000
100,1647262318,0.000000,1,123,1,1,0.000000
100,1647262318,0.000000,1,37,1,0,0.000000
100,1647262318,0.000000,1,37,1,1,0.000000
100,792358505,0.200000,1,42,1,0,0.000000
100,792358505,0.200000,1,42,1,1,0.000000
100,792358505,0.200000,1,123,1,0,0.000000
100,792358505,0.200000,1,123,1,1,0.000000
100,792358505,0.200000,1,37,1,0,0.000000
100,792358505,0.200000,1,37,1,1,0.000000
100,792358505,0.300000,1,42,1,0,0.000000
100,792358505,0.300000,1,42,1,1,0.000000
100,792358505,0.300000,1,123,1,0,0.000000
100,792358505,0.300000,1,123,1,1,0.000000
100,792358505,0.300000,1,37,1,0,0.000000
100,792358505,0.300000,1,37,1,1,0.000000
100,792358505,0.400000,1,42,1,0,0.000000
100,792358505,0.400000,1,42,1,1,0.000000
100,792358505,0.400000,1,123,1,0,0.000000
100,792358505,0.400000,1,123,1,1,0.000000
100,792358505,0.400000,1,37,1,0,0.000000
100,792358505,0.400000,1,37,1,1,0.000000
100,792358505,0.500000,1,42,1,0,0.000000
100,792358505,0.500000,1,42,1,1,0.000000
100,792358505,0.500000,1,123,1,0,0.000000
100,792358505,0.500000,1,123,1,1,0.000000
100,792358505,0.500000,1,37,1,0,0.000000
100,792358505,0.500000,1,37,1,1,0.000000
100,792358505,0.600000,1,42,1,0,0.000000
100,792358505,0.600000,1,42,1,1,0.000000
100,792358505,0.600000,1,123,1,0,0.000000
100,792358505,0.600000,1,123,1,1,0.000000
100,792358505,0.600000,1,37,1,0,0.000000
100,792358505,0.600000,1,37,1,1,0.000000
100,792358505,0.700000,1,42,1,0,0.000000
100,792358505,0.700000,1,42,1,1,0.000000
100,792358505,0.700000,1,123,1,0,0.000000
100,792358505,0.700000,1,123,1,1,0.000000
100,792358505,0.700000,1,37,1,0,0.000000
100,792358505,0.700000,1,37,1,1,0.000000
100,792358505,0.800000,1,42,1,0,0.000000
100,792358505,0.800000,1,42,1,1,0.000000
100,792358505,0.800000,1,123,1,0,0.000000
100,792358505,0.800000,1,123,1,1,0.000000
100,792358505,0.800000,1,37,1,0,0.000000
100,792358505,0.800000,1,37,1,1,0.000000
100,792358505,0.900000,1,42,1,0,0.000000
100,792358505,0.900000,1,42,1,1,0.000000
100,792358505,0.900000,1,123,1,0,0.000000
100,792358505,0.900000,1,123,1,1,0.000000
100,792358505,0.900000,1,37,1,0,0.000000
100,792358505,0.900000,1,37,1,1,0.000000
100,792358505,0.000000,1,42,1,0,0.000000
100,792358505,0.000000,1,42,1,1,0.000000
100,792358505,0.000000,1,123,1,0,0.000000
100,792358505,0.000000,1,123,1,1,0.000000
100,792358505,0.000000,1,37,1,0,0.000000
100,792358505,0.000000,1,37,1,1,0.000000
100,796029813,0.200000,1,42,1,0,0.000000
100,796029813,0.200000,1,42,1,1,0.000000
100,796029813,0.200000,1,123,1,0,0.000000
100,796029813,0.200000,1,123,1,1,0.000000
100,796029813,0.200000,1,37,1,0,0.000000
100,796029813,0.200000,1,37,1,1,0.000000
100,796029813,0.300000,1,42,1,0,0.000000
100,796029813,0.300000,1,42,1,1,0.000000
100,796029813,0.300000,1,123,1,0,0.000000
100,796029813,0.300000,1,123,1,1,0.000000
100,796029813,0.300000,1,37,1,0,0.000000
100,796029813,0.300000,1,37,1,1,0.000014
100,796029813,0.400000,1,42,1,0,0.000000
100,796029813,0.400000,1,42,1,1,0.000000
100,796029813,0.400000,1,123,1,0,0.000000
100,796029813,0.400000,1,123,1,1,0.000000
100,796029813,0.400000,1,37,1,0,0.000000
100,796029813,0.400000,1,37,1,1,0.000000
100,796029813,0.500000,1,42,1,0,0.000000
100,796029813,0.500000,1,42,1,1,0.000000
100,796029813,0.500000,1,123,1,0,0.000000
100,796029813,0.500000,1,123,1,1,0.000000
100,796029813,0.500000,1,37,1,0,0.000000
100,796029813,0.500000,1,37,1,1,0.000000
100,796029813,0.600000,1,42,1,0,0.000000
100,796029813,0.600000,1,42,1,1,0.000000
100,796029813,0.600000,1,123,1,0,0.000000
100,796029813,0.600000,1,123,1,1,0.000000
100,796029813,0.600000,1,37,1,0,0.000000
100,796029813,0.600000,1,37,1,1,0.000000
100,796029813,0.700000,1,42,1,0,0.000000
100,796029813,0.700000,1,42,1,1,0.000000
100,796029813,0.700000,1,123,1,0,0.000000
100,796029813,0.700000,1,123,1,1,0.000000
100,796029813,0.700000,1,37,1,0,0.000000
100,796029813,0.700000,1,37,1,1,0.000000
100,796029813,0.800000,1,42,1,0,0.000000
100,796029813,0.800000,1,42,1,1,0.000000
100,796029813,0.800000,1,123,1,0,0.000000
100,796029813,0.800000,1,123,1,1,0.000000
100,796029813,0.800000,1,37,1,0,0.000000
100,796029813,0.800000,1,37,1,1,0.000000
100,796029813,0.900000,1,42,1,0,0.000000
100,796029813,0.900000,1,42,1,1,0.000000
100,796029813,0.900000,1,123,1,0,0.000000
100,796029813,0.900000,1,123,1,1,0.000000
100,796029813,0.900000,1,37,1,0,0.000000
100,796029813,0.900000,1,37,1,1,0.000000
100,796029813,0.000000,1,42,1,0,0.000000
100,796029813,0.000000,1,42,1,1,0.000000
100,796029813,0.000000,1,123,1,0,0.000000
100,796029813,0.000000,1,123,1,1,0.000000
100,796029813,0.000000,1,37,1,0,0.000000
100,796029813,0.000000,1,37,1,1,0.000000
100,1701667175,0.200000,1,42,1,0,0.000000
100,1701667175,0.200000,1,42,1,1,0.000000
100,1701667175,0.200000,1,123,1,0,0.000000
100,1701667175,0.200000,1,123,1,1,0.000000
100,1701667175,0.200000,1,37,1,0,0.000000
100,1701667175,0.200000,1,37,1,1,0.000000
100,1701667175,0.300000,1,42,1,0,0.000000
100,1701667175,0.300000,1,42,1,1,0.000000
100,1701667175,0.300000,1,123,1,0,0.000000
100,1701667175,0.300000,1,123,1,1,0.000000
100,1701667175,0.300000,1,37,1,0,0.000000
100,1701667175,0.300000,1,37,1,1,0.000000
100,1701667175,0.400000,1,42,1,0,0.000000
100,1701667175,0.400000,1,42,1,1,0.000000
100,1701667175,0.400000,1,123,1,0,0.000000
100,1701667175,0.400000,1,123,1,1,0.000000
100,1701667175,0.400000,1,37,1,0,0.000000
100,1701667175,0.400000,1,37,1,1,0.000000
100,1701667175,0.500000,1,42,1,0,0.000000
100,1701667175,0.500000,1,42,1,1,0.000000
100,1701667175,0.500000,1,123,1,0,0.000000
100,1701667175,0.500000,1,123,1,1,0.000000
100,1701667175,0.500000,1,37,1,0,0.000000
100,1701667175,0.500000,1,37,1,1,0.000000
100,1701667175,0.600000,1,42,1,0,0.000000
100,1701667175,0.600000,1,42,1,1,0.000000
100,1701667175,0.600000,1,123,1,0,0.000000
100,1701667175,0.600000,1,123,1,1,0.000000
100,1701667175,0.600000,1,37,1,0,0.000000
100,1701667175,0.600000,1,37,1,1,0.000000
100,1701667175,0.700000,1,42,1,0,0.000000
100,1701667175,0.700000,1,42,1,1,0.000000
100,1701667175,0.700000,1,123,1,0,0.000000
100,1701667175,0.700000,1,123,1,1,0.000000
100,1701667175,0.700000,1,37,1,0,0.000000
100,1701667175,0.700000,1,37,1,1,0.000000
100,1701667175,0.800000,1,42,1,0,0.000000
100,1701667175,0.800000,1,42,1,1,0.000000
100,1701667175,0.800000,1,123,1,0,0.000000
100,1701667175,0.800000,1,123,1,1,0.000000
100,1701667175,0.800000,1,37,1,0,0.000000
100,1701667175,0.800000,1,37,1,1,0.000000
100,1701667175,0.900000,1,42,1,0,0.000000
100,1701667175,0.900000,1,42,1,1,0.000000
100,1701667175,0.900000,1,123,1,0,0.000000
100,1701667175,0.900000,1,123,1,1,0.000000
100,1701667175,0.900000,1,37,1,0,0.000000
100,1701667175,0.900000,1,37,1,1,0.000000
100,1701667175,0.000000,1,42,1,0,0.000000
100,1701667175,0.000000,1,42,1,1,0.000000
100,1701667175,0.000000,1,123,1,0,0.000000
100,1701667175,0.000000,1,123,1,1,0.000000
100,1701667175,0.000000,1,37,1,0,0.000000
100,1701667175,0.000000,1,37,1,1,0.000000
100,1966029427,0.200000,1,42,1,0,0.000000
100,1966029427,0.200000,1,42,1,1,0.000000
100,1966029427,0.200000,1,123,1,0,0.000000
100,1966029427,0.200000,1,123,1,1,0.000000
100,1966029427,0.200000,1,37,1,0,0.000000
100,1966029427,0.200000,1,37,1,1,0.000000
100,1966029427,0.300000,1,42,1,0,0.000000
100,1966029427,0.300000,1,42,1,1,0.000000
100,1966029427,0.300000,1,123,1,0,0.000000
100,1966029427,0.300000,1,123,1,1,0.000000
100,1966029427,0.300000,1,37,1,0,0.000000
100,1966029427,0.300000,1,37,1,1,0.000000
100,1966029427,0.400000,1,42,1,0,0.000000
100,1966029427,0.400000,1,42,1,1,0.000000
100,1966029427,0.400000,1,123,1,0,0.000000
100,1966029427,0.400000,1,123,1,1,0.000000
100,1966029427,0.400000,1,37,1,0,0.000000
100,1966029427,0.400000,1,37,1,1,0.000000
100,1966029427,0.500000,1,42,1,0,0.000000
100,1966029427,0.500000,1,42,1,1,0.000000
100,1966029427,0.500000,1,123,1,0,0.000000
100,1966029427,0.500000,1,123,1,1,0.000000
100,1966029427,0.500000,1,37,1,0,0.000000
100,1966029427,0.500000,1,37,1,1,0.000000
100,1966029427,0.600000,1,42,1,0,0.000000
100,1966029427,0.600000,1,42,1,1,0.000000
100,1966029427,0.600000,1,123,1,0,0.000000
100,1966029427,0.600000,1,123,1,1,0.000000
100,1966029427,0.600000,1,37,1,0,0.000000
100,1966029427,0.600000,1,37,1,1,0.000000
100,1966029427,0.700000,1,42,1,0,0.000000
100,1966029427,0.700000,1,42,1,1,0.000000
100,1966029427,0.700000,1,123,1,0,0.000000
100,1966029427,0.700000,1,123,1,1,0.000000
100,1966029427,0.700000,1,37,1,0,0.000000
100,1966029427,0.700000,1,37,1,1,0.000000
100,1966029427,0.800000,1,42,1,0,0.000000
100,1966029427,0.800000,1,42,1,1,0.000000
100,1966029427,0.800000,1,123,1,0,0.000000
100,1966029427,0.800000,1,123,1,1,0.000000
100,1966029427,0.800000,1,37,1,0,0.000000
100,1966029427,0.800000,1,37,1,1,0.000000
100,1966029427,0.900000,1,42,1,0,0.000000
100,1966029427,0.900000,1,42,1,1,0.000000
100,1966029427,0.900000,1,123,1,0,0.000000
100,1966029427,0.900000,1,123,1,1,0.000000
100,1966029427,0.900000,1,37,1,0,0.000000
100,1966029427,0.900000,1,37,1,1,0.000000
100,1966029427,0.000000,1,42,1,0,0.000000
100,1966029427,0.000000,1,42,1,1,0.000000
100,1966029427,0.000000,1,123,1,0,0.000000
100,1966029427,0.000000,1,123,1,1,0.000000
100,1966029427,0.000000,1,37,1,0,0.000000
100,1966029427,0.000000,1,37,1,1,0.000000
100,1815048819,0.200000,1,42,1,0,0.000000
100,1815048819,0.200000,1,42,1,1,0.000001
100,1815048819,0.200000,1,123,1,0,0.000000
100,1815048819,0.200000,1,123,1,1,0.000000
100,1815048819,0.200000,1,37,1,0,0.000000
100,1815048819,0.200000,1,37,1,1,0.000000
100,1815048819,0.300000,1,42,1,0,0.000000
100,1815048819,0.300000,1,42,1,1,0.000000
100,1815048819,0.300000,1,123,1,0,0.000000
100,1815048819,0.300000,1,123,1,1,0.000000
100,1815048819,0.300000,1,37,1,0,0.000000
100,1815048819,0.300000,1,37,1,1,0.000000
100,1815048819,0.400000,1,42,1,0,0.000000
100,1815048819,0.400000,1,42,1,1,0.000000
100,1815048819,0.400000,1,123,1,0,0.000000
100,1815048819,0.400000,1,123,1,1,0.000000
100,1815048819,0.400000,1,37,1,0,0.000000
100,1815048819,0.400000,1,37,1,1,0.000000
100,1815048819,0.500000,1,42,1,0,0.000000
100,1815048819,0.500000,1,42,1,1,0.000000
100,1815048819,0.500000,1,123,1,0,0.000000
100,1815048819,0.500000,1,123,1,1,0.000000
100,1815048819,0.500000,1,37,1,0,0.000000
100,1815048819,0.500000,1,37,1,1,0.000000
100,1815048819,0.600000,1,42,1,0,0.000000
100,1815048819,0.600000,1,42,1,1,0.000000
100,1815048819,0.600000,1,123,1,0,0.000000
100,1815048819,0.600000,1,123,1,1,0.000000
100,1815048819,0.600000,1,37,1,0,0.000000
100,1815048819,0.600000,1,37,1,1,0.000000
100,1815048819,0.700000,1,42,1,0,0.000000
100,1815048819,0.700000,1,42,1,1,0.000000
100,1815048819,0.700000,1,123,1,0,0.000000
100,1815048819,0.700000,1,123,1,1,0.000000
100,1815048819,0.700000,1,37,1,0,0.000000
100,1815048819,0.700000,1,37,1,1,0.000000
100,1815048819,0.800000,1,42,1,0,0.000000
100,1815048819,0.800000,1,42,1,1,0.000000
100,1815048819,0.800000,1,123,1,0,0.000000
100,1815048819,0.800000,1,123,1,1,0.000000
100,1815048819,0.800000,1,37,1,0,0.000000
100,1815048819,0.800000,1,37,1,1,0.000000
100,1815048819,0.900000,1,42,1,0,0.000000
100,1815048819,0.900000,1,42,1,1,0.000000
100,1815048819,0.900000,1,123,1,0,0.000000
100,1815048819,0.900000,1,123,1,1,0.000000
100,1815048819,0.900000,1,37,1,0,0.000000
100,1815048819,0.900000,1,37,1,1,0.000000
100,1815048819,0.000000,1,42,1,0,0.000000
